entityName,metricName,timestamp,value,,entityName,metricName,timestamp,value
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:50:01.904Z,2.233333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:50:01.904Z,2.2
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:51:01.904Z,2.4,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:51:01.904Z,146.2
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:52:01.904Z,3.95,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:52:01.904Z,74.11666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:53:01.904Z,1.566666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:53:01.904Z,120.95
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:54:01.904Z,4.65,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:54:01.904Z,105.6833333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:55:01.904Z,2.533333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:55:01.904Z,96.66666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:56:01.904Z,10.08333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:56:01.904Z,78.21666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:57:01.905Z,1.766666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:57:01.905Z,77.05
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:58:01.905Z,1.983333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:58:01.905Z,6.083333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:59:01.905Z,2.15,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:59:01.905Z,2.783333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:00:01.905Z,2,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:00:01.905Z,23.78333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:01:01.906Z,10.65,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:01:01.906Z,74.66666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:02:01.906Z,2.5,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:02:01.906Z,92.86666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:03:01.906Z,2.183333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:03:01.906Z,2.45
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:04:01.906Z,2.55,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:04:01.906Z,2.4
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:05:01.906Z,2.15,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:05:01.906Z,33.88333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:06:01.906Z,11.28333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:06:01.906Z,73.5
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:07:01.906Z,1.516666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:07:01.906Z,68.41666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:08:01.906Z,1.116666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:08:01.906Z,5.616666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:09:01.906Z,2.133333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:09:01.906Z,91.65
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:10:01.906Z,12.45,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:10:01.906Z,71.16666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:11:01.907Z,10.33333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:11:01.907Z,46.85
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:12:01.907Z,6.366666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:12:01.907Z,23.56666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:13:01.907Z,2.05,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:13:01.907Z,90.85
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:14:01.907Z,2.583333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:14:01.907Z,2.05
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:15:01.907Z,2.95,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:15:01.907Z,119.15
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:16:01.907Z,4.716666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:16:01.907Z,80.3
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:17:01.907Z,2.416666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:17:01.907Z,91.41666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:18:01.907Z,1.866666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:18:01.907Z,115.3833333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:19:01.907Z,2.116666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:19:01.907Z,114.7166667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:20:01.907Z,12.33333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:20:01.907Z,111.85
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:21:01.908Z,2.3,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:21:01.908Z,89.53333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:22:01.908Z,2.416666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:22:01.908Z,2.066666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:23:01.908Z,2.933333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:23:01.908Z,82.01666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:24:01.909Z,10.73333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:24:01.909Z,89.91666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:25:01.909Z,2.316666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:25:01.909Z,31.55
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:26:01.909Z,2.166666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:26:01.909Z,2.766666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:27:01.909Z,2.133333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:27:01.909Z,76.8
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:28:01.909Z,12.3,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:28:01.909Z,23
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:29:01.909Z,3.116666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:29:01.909Z,80.51666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:30:01.909Z,12.06666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:30:01.909Z,21.1
swat3-102,total_read_ios_rate_across_disks,2015-05-27T09:31:01.910Z,2.316666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T09:31:01.910Z,96.3
